ALink,SName,SLink,Lyric,language
/tomate/,Era Pra Ser,/tomate/era-pra-ser.html,"Alô controle de solo
Aqui é major tom
Restabelecendo contato
Daqui de cima eu vejo tudo!

A nossa história de amor não acabou
Toda luz que vinha tinha que ficar
Lá do céu estrelas caem sobre
Como chuva de cometas pra te amar
Sei que as coisas nunca mudam de lugar
Que no seu tempo tudo volta a brilhar
Esperava um sinal de um rádio seu
Um comando pra que eu possa te buscar

Era pra ser eu e você
Você e eu
Mas apagou
Se perdeu!

A nossa história de amor não acabou
Toda luz que vinha tinha que ficar
Lá do céu estrelas caem sobre
Como chuva de cometas pra te amar
Sei que as coisas nunca mudam de lugar
Que no seu tempo tudo volta a brilhar
Esperava um sinal de um rádio seu
Um comando pra que eu possa te buscar
Mas o sol deu um tempo para o nosso amor

Era pra ser eu e você
Você e eu
Mas apagou
Se perdeu!",pt
/tomate/,Essa É Pra Você Lembrar de Mim,/tomate/essa-e-pra-voce-lembrar-de-mim.html,"Essa é pra você lembrar de mim
O nosso amor não foi a ilusão.
De poder viver essa paixão, veja bem

Eu te espero não demora
Esse beijo verdadeiro
Tão gostoso, que me faz despertar

Vou deixar você seguir assim sem direção
E quem sabe um dia você vai me dar valor

Todo amor que eu te dei
Eu sei não foi em vão
E o que era amor
Hoje é dor e solidão

( Repete )",pt
/tomate/,Esse Amor,/tomate/esse-amor.html,"Esse amor me pegou de jeito e eu fiquei de cama
Esse amor dentro do meu peito ele nao me engana
Esse amor que me deixa louco quando eu te vejo
E ta amor é mais que loucura é o meu desejo

Esse amor me pegou de jeito e eu fiquei de cama
Esse amor dentro do meu peito ele nao me engana nao
esse amor que me deixa louco quando eu te vejo
E ta amor é mais que loucura é o meu desejo

Quando eu te vi passar por mim,
Toda cidade estremeceu
o marindeiro se abriu
a lua cheia se escondeu
eu mergulhei no teu olhar
Quando vc olhou pra mim
Eu nao me canço de dizer que esse amor é mesmo assim

eu mergulhei no teu olhar
Quando vc olhou pra mim
Eu nao me canço de dizer que esse amor é mesmo assim

Esse amor me pegou de jeito e eu fiquei de cama
Esse amor dentro do meu peito ele nao me engana nao
esse amor que me deixa louco quando eu te vejo
E ta amor é mais que loucura é o meu desejo

Esse amor me pegou de jeito e eu fiquei de cama
Esse amor dentro do meu peito ele nao me engana nao
Esse amor que me deixa louco quando eu te vejo
E ta amor é mais que loucura é o meu desejo

hum hum hum hum hum hum
hum hum hum hum hum hum
...

Quando eu te vi passar por mim,
Toda cidade estremeceu
o marindeiro se abriu
a lua cheia se escondeu
eu mergulhei no teu olhar
Quando vc olhou pra mim
Eu nao me canço de dizer que esse amor é mesmo assim

eu mergulhei no teu olhar
Quando vc olhou pra mim
Eu nao me canço de dizer que esse amor é mesmo assim

Esse amor me pegou de jeito e eu fiquei de cama
Esse amor dentro do meu peito ele nao me engana nao
Esse amor que me deixa louco quando eu te vejo
E ta amor é mais que loucura é o meu desejo

Esse amor me pegou de jeito e eu fiquei de cama
Esse amor dentro do meu peito ele nao me engana nao
Esse amor que me deixa louco quando eu te vejo
E ta amor é mais que loucura é o meu desejo",pt
/tomate/,Eu Quero É Viver de Música,/tomate/eu-quero-e-viver-de-musica.html,"Não quero ficar muito tempo sozinho,
não mexo em espinhos pra não me furar,
eu não vou negar que adoro um carinho,
mas se for um grude eu mando voar,
não tenho vergonha de dizer que eu amo,
na praça, na rua ou em qualquer lugar,
nem admitir que às vezes me engano,
quando só pensava que iria ficar,
não quero usar uniformes nem fardas,
das forças armadas ou seja o que for,
e só estudar pra ouvir que o caminho
da felicidade é ser um doutor,
não quero fumar nem cheirar baseado,
tampouco impedir quem gosta de usar,
não quero dizer que o destino é o acaso,
que o destino é tão fácil de achar...

Eu quero é viver de música,
e fazer todo mundo cantar,
eu quero é dizer que a música, éh...
me faz feliz viajar... viajar...

uououoô, uoôôô, uôôÔÔ uôôôô uôôôô

Não quero ficar muito tempo sozinho,
não mexo em espinhos pra não me furar,
eu não vou negar que adoro um carinho,
mas se for um grude eu mando voar,
não tenho vergonha de dizer que eu amo,
na praça, na rua ou em qualquer lugar,
nem admitir que às vezes me engano,
quando só pensava que iria ganhar,
não quero usar uniformes nem fardas,
das forças armadas ou seja o que for,
e só estudar pra ouvir que o caminho
da felicidade é ser um doutor,
não quero cheirar nem fumar baseado,
tampouco impedir quem gosta de usar,
não quero dizer que o destino é o acaso,
que o destino é tão fácil de achar...

Eu quero é viver de música,
e fazer todo mundo cantar,
eu quero é dizer que a música, éh...
me faz feliz viajar... viajar...

uououoô, uoôôô, uôôÔÔ uôôôô uôôôô

By Janser Lemes",pt
/tomate/,Eva Danada,/tomate/eva-danada.html,"Eu gosto mesmo é da Eva,
E a Eva me faz tão bem!
Ela me deixa bem louco ,
ás vezes um pouco nervoso
não sei se ela me faz bem !

Eu gosto mesmo é de você...
Amor vem cá me faz um carinho,
me joga na cama me deixa fininho,
ascende meu fogo que eu te dou prazer ...

E minha história com você é louca ...
É LOUCA... Não é difícil perceber que é boa, da boa",pt
/tomate/,Fascina,/tomate/fascina.html,"Quero te ter
Passo o dia todo sem saber
Se quero você
Só você pra me dizer
Sinto em você
Uma vontade louca de me ter
Mas não quero me enganar

Uso mais que a razão
Respeito todo tipo de religião
Meu jeito louco te fascina
Uso mais que a razão
Escuto a voz de todo coração
Meu jeito louco te fascina",pt
/tomate/,Foi,/tomate/foi.html,"Você foi amor a todo instante
Nas manhãs delírios constantes
Você foi tudo que eu sempre quis
Nada é, assim como a gente sonhava
Caminhando em meias palavras
Você veio feliz ...
Me abraçar

Abra a janela
Deixe tocar a aquarela
Faça um pedido a si mesmo
Pra seu semelhante
Viva sem medo de nada
Afinal, a vida é uma estrada
Aprendendo, provando, vivendo
Meu mundo é assim

Vou fugir com você, seguir teus passos
Se estou com você não passo medo
Sei sentir o prazer
Eu vivo longe dos desejos
Não dá mais pra aventurar sem você...
Não sei viver...
Não sei viver...",pt
/tomate/,Foi Na Praia,/tomate/foi-na-praia.html,"Não importa que seja eterna ou provisória
Mais que seja linda e louca a nossa história
Vou levando em direção
O néctar guardado que pode estar ao teu lado
Então que seja inclusa para que outro fuja sem direção

Não importa que seja eterna ou provisória
Mais que seja linda e louca a nossa história
Vou levando em direção
O néctar guardado que pode estar ao teu lado
Então que seja inclusa para que outro fuja sem direção

E quando chega bem perto olhares se crusam e o tempo passa
Fico no meu cantinho esperando por sorte vem me ver
Teu rostinho de criança os tempos menina faz lembrar
Quero viver ao teu lado pra sempre

Cola seu corpo num beijo meu
foi de repente que aconteceu
Lua e estrelas a clariar e foi na praia

hu foi na praia pá
e foi na praia pá",pt
/tomate/,Hey Joe,/tomate/hey-joe.html,"Se tem ritmo o povo que invade sacode, balança
E a menina de trança bonita se joga na dança
Multidão levanta poeira
esperando pra ver esse chão tremer ( Iê ) (2x)

Heeey Joe
se jogue nessa dança
que o mundo inteiro se balança
e eu balanço com você (2x)

Se tem ritmo o povo que invade sacode, balança
E a menina de trança bonita se joga na dança
Multidão levanta poeira
esperando pra vêr esse chão tremer

Heeey Joe
Se jogue nessa dança
Que o mundo inteiro se balança
E eu balanço com você (2x)
Junto com você

Rátátátátátátátátá e a banda é boa
Rátátátátátátátátá (2x)",pt
/tomate/,Lado T,/tomate/lado-t.html,"não quero ficar muito tempo sozinho

NEM MEXO EM espinho pra não me furar

EU não vou negar que adoro um carinho

mas se for um grUde eu mando voar


não TENHO VERGONHA DE DIZER QUEM EU AMO

na praca, na rua ou em quaLqUer lugar

em admitir que às vezes ME ENGANO

QUANDO SO PENSAVA QUE IRIA GANHAR



não QUERO USAR ,UNIFORMES NEM FARDAS

DAS FORMAS ARMADAS OU SEJA O QUE FOR

NEM SO ESTUDAR PRA OUVIR QUE O CAMINHO

DA FELICIDADE é SER UM DOUTOR


não QUERO CHEIRAR ,NEM FUMAR BASEADO

tão POUCO IMPEDIR QUEM GOSTA DE USAR

não QUERO DIZER QUE A VIDA é UM ACASO

NEM QUE O DESTINO é tão fácil DE ACHAR


EU QUERO é VIVER DE MUSICA

E FAZER TODO MUNDO CANTAR

EU QUERO é DIZER QUE A MUSICA

ME FAZ FELIZ , VIAJAR

VIAJAR...



OHHHH OHHH OHHH OHHHHHH


refrão",pt
/tomate/,Lata Velha,/tomate/lata-velha.html,"Eu tenho um carrinho que já foi tão bonitinho
Ele é do ano de 70 e tal
Agora ta quebrado na garagem
Enferrujado e o motor já não pega mais

Lata velha estou sempre do teu lado
Não quero carro zero, quero você reformado
Lata velha do meu coração
Pago mico na tv pra te ganhar no caldeirão

Não foi por falta de carinho
Não foi por falta de amor
Eu não te abandonei e nunca vou!

Lata velha estou sempre do teu lado
Não quero carro zero, quero você reformado
Lata velha do meu coração
Pago mico na tv pra te ganhar no caldeirão

Lata velha do meu coração
Pago mico na tv pra te ganhar no caldeirão(2x)

Uh, uh, uh. Uh, uh, uh.

Lata velha!",pt
/tomate/,Louca Paixão,/tomate/louca-paixao.html,"Parece loucura
O meu pensamento te busca, não dá pra esquecer
Seu rosto meigo, seu corpo, seu jeito de ser
Não sai da lembrança, essa paixão quer me enlouquecer.

E eu já tentei
Mas não consigo de novo me apaixonar
O meu coração se fechou para outro alguém
Pois o seu jeito, o seu amor não encontro em ninguém,
em ninguém.

Refrão:
Louca, louca paixão
Chora, chora coração
Vem, me sufoca de amor
Tira, do seu peito essa dor [2x]",pt
/tomate/,Mais do Que SeI,/tomate/mais-do-que-sei.html,"Não sei viver sem ter você
Difícil assim, aceitar a dor,
Quando chega ao fim .
Louca paixão, que me faz sofrer
Não sou ator, pra viver um romance real.

Amor, tá difícil desfarçar como estou,
A dor maltrata o meu peito,
Você é mais e mais e mais, do que sei
Que esperei.

Eu sei tá difícil desgrudar de você
Amor, pra sempre te quero,
Você é mais e mais e mais do que sei
Que esperei

Não suporto esse vazio e viver na solidão,
Estou perdido, todo dia, toda hora só pensando em você,
Já não consigo, viver sem você

Amor, tá difícil desfarçar como estou
A dor maltrata o meu peito
Você é mais e mais e mais do que sei
Que esperei.

Eu sei tá dificil desgrudar de você
Amor, pra sempre te quero.
Você é mais e mais e mais do que sei
que esperei.

Que esperei, esperei.


Adri costa",pt
/tomate/,Mais Soul,/tomate/mais-soul.html,"Bata-me
Chute-me
Pise-me
Assim mais forte ficarei

Julgue-me
Processe-me
Culpe-me
Assim mais forte ficarei

A dor que sinto não é por mal
Já aprendi pra sobreviver
É necessário viver o caos
Tropeçar para poder crescer

Pecadores vivem de razão
Iluminado segue a emoção
A guerra surge a falta coração
Pra cada sonho, o resto é ilusão

Sou da paz, soul
Sou do amor, soul
Sou do bem, soul
Eu quero ouvir você cantar

Sou da paz, soul
Sou do amor, soul
Sou do bem, soul

Mais soul (eu quero ouvir você cantar)
Mais soul (eu quero ouvir você cantar)
Mais soul (eu quero ouvir você cantar)
Mais soul

Bata-me (bata-me)
Assim mais forte ficarei
Chute-me (chute-me)
Assim mais forte ficarei
Pise-me (pise-me)
Assim mais forte ficarei

All I wanna say is that
They don't really care about us",pt
/tomate/,Me Deixa Na Mão,/tomate/me-deixa-na-mao.html,"Não aguento mais
Essa mania de querer me provocar
Não aguento mais
Esse molejo esse seu jeito de dançar
Não aguento mais
Essa mania de querer me provocar
Mexe no cabelo
Só faz pirraçar
Se te pego de jeito
Nunca mais vai me deixar

Todo dia penso em você
Desse jeito você vai me enlouquecer
Esse jogo é pura sedução
Só faz amor depois me deixa na mão (2x)

Não aguento mais
Essa mania de querer me provocar
Não aguento mais
Esse molejo esse seu jeito de dançar
Não aguento mais
Essa mania de querer me provocar
Mexe no cabelo
Só faz pirraçar
Se te pego de jeito
Nunca mais vai me deixar",pt
/tomate/,Me Roube Um Beijo,/tomate/me-roube-um-beijo.html,"Tê, tê tê, tê tê tê, tê tê
Tê, tê tê, tê tê tê, tê tê
Tê, tê tê, tê tê tê, tê tê
Tê, tê tê, tê tê tê

Se quiser se apaixonar
Me roube um beijo
Mas só se fizer também me apaixonar
Não da mais pra resistir tanto desejo
Louco assim por esse amor
Me roube um beijo

Morria de saudades de você
Melhor coisa da vida é te encontrar
Sentindo esse beijo da prazer
Incendiando de luz seu olhar

Senti meu corpo todo estremecer
Pensei do coração não agüentar
Você centro de toda a atenção
Mais de um milhão de olhares a te secar

Venha cá, venha cá
Me roube um beijo
Só assim
Me rendo, vai
Se pedir
Não te desejo
Se roubar
Me entrego na paz",pt
/tomate/,Menina do Barulho,/tomate/menina-do-barulho.html,"Te vi, eu fiquei louco por você
Não podia imaginar quanta coisa
Ia rolar de primeira
E agora? O que é que vou fazer?
Se ela me pegou de jeito
Será que é amor? Bem feito

A gente faz barulho na cama
E nesse quarto escuro a gente se ama
Menina do barulho é problema
É chave de cadeia, é algema
A gente faz barulho na cama
E nesse quarto escuro a gente se ama
Menina do barulho é problema
É chave de cadeia, coisa de cinema

Te vi eu te vi, fiquei louco por você
Não podia imaginar quanta coisa
Ia rolar de primeira

E agora? O que é que eu vou fazer?
Se ela me pegou de jeito
Será que é amor? Bem feito

A gente faz barulho na cama
E nesse quarto escuro a gente se ama
Menina do barulho é problema
É chave de cadeia, é algema
A gente faz barulho na cama
E nesse quarto escuro a gente se ama
Menina do barulho é problema
É chave de cadeia, coisa de cinema

Essa menina do barulho e eu nunca
Imaginei passar por isso, menina do barulho
Quando você encontra, cê se ferra maluco
Mas quando ela chega lá em casa, é a maior
Confusão, me deixa de perna pro alto
Me tira do chão

A gente faz barulho na cama
E nesse quarto escuro a gente se ama
Menina do barulho é problema
É chave de cadeia, é algema
A gente faz barulho na cama
E nesse quarto escuro a gente se ama
Menina do barulho é problema
É chave de cadeia, coisa de cinema

Barulho na cama e nesse quarto escuro a
Gente se ama menina do barulho é problema
Chave de cadeia, é algema, é problema
Barulho, faz seguro, no escuro, faz seguro
Bem gostoso no escuro, sem seguro me fudi",pt
/tomate/,Miamy,/tomate/miamy.html,"Me diz amor
Se meu jeito é engraçado
Se meu beijo é bem molhado
Se te faço feliz
Me diz amor
Se estou certo ou errado
Se meu corpo é desejado
Confesse para mim
Vem que eu quero saber
Vem que eu quero saber
O que você tem pra dizer pra mim
Se o que sente é sincero
Sabe quanto eu te quero
Minha flor jasmim

Não quero nem saber
Se em Miami vai chover
Quero beijos pelo ar
Você pra namorar
Pegar na sua mão
Ser mais um na multidão
Cantando essa canção(2x)

BY GiselY Senna",pt
/tomate/,Minha Vida É Voce,/tomate/minha-vida-e-voce.html,"Dia de verão
Bate forte o coração
Nesse clima quente que me tenta
Procuro encontrar
Dentro do teu olhar
Um brilho tão sincero de princesa

Eu me apaixonei por você
Agora você pensa em cair fora
Não quero mais ficar na solidão
Te peço,meu amor
Não vá embora

Não posso mais viver
Sem o seu amor posso morrer
Tento te esquecer
Mas não consigo
Minha vida é você!!!",pt
/tomate/,Muito Tarde,/tomate/muito-tarde.html,"Por você eu enfrentei
O meu medo e esqueci minha timidez
Guardei o seu amor no peito
Juro que fiz tudo perfeito

Só pra ter você pra mim
Cultivei a tua flor no meu jardim
Mas você não regou o meu coração
Me deixou na solidão.

E só agora vem dizer
Que sem meu amor não vai viver
Mas é que pra você já não consigo
Olhar e me entregar ( 2x )

Sofrimento era tão normal
Você me deixou tão mal
Muito tarde percebeu o meu amor
Não soube dar valor
Meu coração cicatrizou.

Só agora vem dizer
Que sem meu amor não vai viver
Mas é que pra você já não consigo
Olhar e me entregar ( 2x )",pt
/tomate/,Nenhum de Nós,/tomate/nenhum-de-nos.html,"As horas não passam eu tento pensar
Pode ser normal
Sentir saudade, sentir saudade
Já vi que já não me ama
E nem lembra que foi tão bom
Felicidade, felicidade

Então veja bem imagine o tempo voltando até
Os momentos de nós dois
Queria que fosse agora
Mas a tristeza encheu os meu olhos de lágrimas

Eu não quero mais viver assim
Sempre dá mais uma vez
Nenhum de nós vai achar que é tarde
Nenhum de nós vai sentir saudades
Nenhum de nós viver de novo a dor e ficar só",pt
/tomate/,Neon,/tomate/neon.html,"As horas passam no tempo
Onde o amor pode estar?
Quem guarda muitos segredos
Não sabe onde chegar

Quer saber? fiz de tudo
Pra viver bem melhor
Quero ser uma luz de amor
E prazer

Eu quero ser feliz
Num simples desejo
Sonhar mais que pensar
Viver todo amor

Onde eu quero estar
É bem longe dos medos
Ser a paz num dia lindo
Algo mais de luz e brilho neon

Ser a paz num dia lindo
Algo mais de luz e brilho neon

As horas passam no tempo
Onde o amor pode estar?
Quem guarda muitos segredos
Não sabe onde chegar

Quer saber? fiz de tudo
Pra viver bem melhor, bem melhor
Quero ser uma luz de amor
E prazer

Eu quero ser feliz
